ID,Name,KG,Beschreibung,Link,Wikidata ID,Wikidata Link,Benannt nach,Wikidata Person ID,Wikidata Person Link,Wikidata Person Name,Wikidata Person Geschlecht,Wikidata Person Beruf,Wikidata Person Geburtsdatum,Wikidata Person Sterbedatum
2991,Theatergasse,Linz,"Nach dem Objekt Altstadt 30 etwa in westsüdwestlicher Richtung zur Promenade verlaufend. Benannt 1950. - Als Theatergasse nach dem Stadtbrand von 1800 anstelle des ständischen Aufschlägerhauses als Fluchtweg für den Brandfall durchgebrochen. 1869 Teil der Klosterstraße. 1934 Freiwillige-Schützen-Straße, nach dem Regiment der oberösterreichischen Freiwilligen Schützen, das im Frühjahr 1915 aufgeboten wurde.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2991,Q107404826,https://www.wikidata.org/wiki/Q107404826,,,,,,,,
3464,Theodor-Grill-Straße,Posch,Von der Auhirschgasse in westsüdwestlicher Richtung abzweigend und mit einem Knick nach Südwesten als Sackgasse endend. Benannt 2019 nach dem ehemaligen Linzer Bürgermeister Theodor Grill (1902-1986).,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3464,,,Theodor Grill,Q1765850,https://www.wikidata.org/wiki/Q1765850,Theodor Grill,male,politician,1902-10-15T00:00:00Z,1986-08-06T00:00:00Z
3430,Theresia-Brandl-Weg,Kleinmünchen,"Der Theresia-Brandl-Weg verläuft von der Saporoshjestraße dem Jauckerbach entlang nach Westen bzw. Südwesten und endet als Sackgasse. Benannt 2007 nach Theresia Brandl (1890-1969), die von 1919 bis 1923 dem Kleinmünchner Gemeindeausschuss und nach der Eingemeindung von Kleinmünchen bis 1927 dem Linzer Gemeinderat angehörte.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3430,,,Theresia Brandl,Q109577922,https://www.wikidata.org/wiki/Q109577922,Theresia Brandl,female,local politician,1890-03-02T00:00:00Z,1969-10-09T00:00:00Z
3412,Thomas-Bernhard-Weg,Lustenau,Von der Hamerlingstraße in südlicher Richtung zur Raimundstraße verlaufend. Benannt 2002 nach dem Schriftsteller Thomas Bernhard (1931-1989).,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3412,,,Thomas Bernhard,Q44336,https://www.wikidata.org/wiki/Q44336,Thomas Bernhard,male,writer,1931-02-09T00:00:00Z,1989-02-12T00:00:00Z
2994,Thürheimerstraße,Waldegg,Gegenüber dem Objekt Landwiedstraße 25 etwa in westsüdwestlicher Richtung zur Stadtgrenze mit Leonding verlaufend. Benannt 1945 nach einem oberösterreichischen Adelsgeschlecht. - 1940 Uhratingerstraße nach dem beim nationalsozialistischen Juliputsch 1934 erschossenen Karl Uhratinger.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2994,,,,,,,,,,
2995,Tiefer Graben,Linz,"Nach dem Objekt Lessingstraße 26 vorerst etwa in westlicher, dann in nördlicher und wiederum in westlicher Richtung zur Römerstraße verlaufend. Altbenannt (schon 1808). - Von 1869 bis 1881 war er in die Kürenberggasse einbezogen.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2995,,,,,,,,,,
2996,Tobersbergerweg,Urfahr,"Nach dem Objekt Am Grünen Hang 9 vorerst etwa in südsüdöstlicher, dann in ostnordöstlicher Richtung verlaufende Sackgasse. Benannt 1954 nach dem ersten Gemeinderichter von Urfahr (1784-1790) Johann Michael Tobersberger.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2996,,,Johann Michael Tobersberger,,,Johann Michael Tobersberger,,,,
2998,Toisenweg,Katzbach,"Nach dem Objekt Burgstallweg 14 vorerst etwa in südsüdöstlicher, dann in ostnordöstlicher Richtung verlaufende Sackgasse. Benannt 1958 nach einem Flurnamen.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2998,,,,,,,,,,
3427,Tomaschekweg,Katzbach,"Von der Linzer Straße zunächst in östlicher, dann in nordöstlicher Richtung verlaufende Sackgasse. Benannt 2006 nach Anna Tomaschek (1867-1938), die 1918 als einzige Frau der Gemeindevertretung der Stadt Urfahr angehörte.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3427,,,Anna Tomaschek,Q109578284,https://www.wikidata.org/wiki/Q109578284,Anna Tomaschek,female,local politician,1867-05-02T00:00:00Z,1938-01-21T00:00:00Z
2999,Torbergweg,Ebelsberg,"Von der Ennsfeldstraße gegenüber der Abzweigung des Werfelweges etwa in südöstlicher Richtung verlaufende Sackgasse. Benannt 1994 nach dem Schriftsteller, Journalisten und Übersetzer Friedrich Torberg (1908-1979).",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2999,,,Friedrich Torberg,Q112880,https://www.wikidata.org/wiki/Q112880,Friedrich Torberg,male,linguist,1908-09-16T00:00:00Z,1979-11-10T00:00:00Z
3001,Traklweg,Ebelsberg,Von der Ennsfeldstraße etwa in westlicher Richtung verlaufende Sackgasse. Benannt 1993 nach dem Lyriker Georg Trakl (1887-1914).,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3001,,,Georg Trakl,Q78476,https://www.wikidata.org/wiki/Q78476,Georg Trakl,male,poet,1887-02-03T00:00:00Z,1914-11-03T00:00:00Z
3002,Traunauweg,Kleinmünchen,Nach dem Objekt Wiener Straße 444 etwa in westsüdwestlicher Richtung verlaufende Sackgasse. Benannt 1951 nach einem alten Lokalnamen.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3002,,,,,,,,,,
3003,Traundorfer Straße,"Ufer, Posch, Pichling","Von der Wiener Straße nach der Kaserne Ebelsberg vorerst etwa in nordnordwestlicher, dann in östlicher, südöstlicher und südlicher bzw. südsüdwestlicher Richtung zum Schwalbenweg verlaufend. Benannt 1954 nach der gleichnamigen Konskriptionsortschaft.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3003,,,,,,,,,,
3004,Trautnerweg,Posch,Vom Zeisigweg in westnordwestlicher Richtung zum Klettfischerweg verlaufend. Benannt 1995 nach der Malerin Elfriede Trautner (1925-1989).,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3004,,,Elfriede Trautner,Q15445929,https://www.wikidata.org/wiki/Q15445929,Elfriede Trautner,female,graphic designer,1925-07-22T00:00:00Z,1989-01-01T00:00:00Z
3005,Trefflingerweg,Urfahr,Nach dem Objekt Schwarzstraße 10 etwa in nördlicher und nordwestlicher Richtung zur Teistlergutstraße verlaufend. Benannt 1928 nach der Flurbezeichnung Trefflingerfeld.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3005,,,,,,,,,,
3007,Tschernemblweg,Katzbach,Zwischen der Altenberger Straße und der Johann-Wilhelm-Klein-Straße gelegenes Teilstück der Dornacher Straße. Benannt 1995 nach dem Theologen und Führer der oberösterreichischen Stände Georg Erasmus von Tschernembl (1574-1626).,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3007,,,Georg Erasmus von Tschernembl,Q1504140,https://www.wikidata.org/wiki/Q1504140,Georg Erasmus von Tschernembl,male,politician,1567-01-26T00:00:00Z,1626-11-18T00:00:00Z
3426,Tschofenigweg,Ebelsberg,"Nach dem Objekt Kremsmünsterer Straße 38 zuerst in nördlicher, dann in westlicher Richtung durch die Wohnanlage verlaufend und als Sackgasse endend. Benannt 2006 nach Gisela Tschofenig (1917-1945), die im Lager Schörgenhub von den Nationalsozialisten ermordet wurde.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3426,,,Gisela Tschofenig,Q1527458,https://www.wikidata.org/wiki/Q1527458,Gisela Tschofenig,female,resistance fighter,1917-05-21T00:00:00Z,1945-04-27T00:00:00Z
3008,Tummelplatz,Linz,"Nach dem Objekt Altstadt 12 etwa in westlicher Richtung zur Promenade, bis 2010 auch in nördlicher Richtung zum Schloß verlaufend. Altbenannt, ehemals Schloßgarten. - Die Verbindung zur Altstadt hieß zwischen 1456 und 1869 Stiglitzgasse. 1800 Waaggasse nach der Stadtwaage (Altstadt 12). Die Bezeichnung Tummelplatz könnte von einer Verwendung als Turnierplatz stammen.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3008,Q109145471,https://www.wikidata.org/wiki/Q109145471,,,,,,,,
3009,Tungassingerstraße,Waldegg,"Nach dem Objekt Glimpfingerstraße 48 vorerst etwa in nordnordwestlicher, dann in westlicher Richtung zur Muldenstraße verlaufend. Benannt 1945 nach einem bedeutenden Linzer Bürgergeschlecht des 13. und 14. Jahrhunderts.Der nach dem Objekt Spallerhofstraße 9 nach Süden abzweigende Teil der Tungassingerstraße wird 2014 in Wallenbergstraße umbenannt. - 1940 Ebnerstraße nach dem Jagdpraktikanten Franz Ebner (1902-1934), mitbeteiligt am nationalsozialistischen Juliputsch 1934.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3009,,,,,,,,,,
3010,Tunnerweg,Kleinmünchen,Von der Lunzerstraße etwa in südöstlicher Richtung zur Blümelhuberstraße verlaufend. Benannt 1956 nach dem Metallurgen Peter Ritter von Tunner (1809-1897).,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3010,,,Peter Ritter von Tunner,Q94061,https://www.wikidata.org/wiki/Q94061,Peter Tunner,male,metallurgist,1809-05-10T00:00:00Z,1897-06-08T00:00:00Z
3011,Turmstraße,St. Peter,"Nach dem Objekt Wiener Straße 185 vorerst etwa in ostnordöstlicher, dann in südlicher und östlicher Richtung in das Gelände der voestalpine verlaufend. Benannt 1929 als Teil jener Straße, die die Linzer Befestigungstürme nach ihrer Erbauung (1830-1836) untereinander verband. - Im Volksmund schon früher so bezeichnet.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3011,,,,,,,,,,
3013,Ubellstraße,Waldegg,"Vom Ende der Ramsauerstraße etwa in ostnordöstlicher bzw. nordöstlicher Richtung zum Straßenzug An der Sonnleithen verlaufend. Benannt 1974 nach dem Kunsthistoriker, Museumsdirektor und Dichter Hermann Ubell (1876-1947).",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3013,,,Hermann Ubell,Q50413306,https://www.wikidata.org/wiki/Q50413306,Hermann Ubell,male,,1876-03-03T00:00:00Z,1947-08-13T00:00:00Z
3014,Uferstraße,Ufer,Nach dem Objekt Panholzerweg 104 etwa in südwestlicher und südlicher Richtung zur Traundorfer Straße verlaufend. Benannt 1958 nach der gleichnamigen Katastralgemeinde.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3014,,,,,,,,,,
3015,Uhlandgasse,Waldegg,Nach dem Objekt Am Bindermichl 18 in westlicher Richtung zur Ramsauerstraße verlaufend. Benannt 1941 nach dem deutschen Dichter Ludwig Uhland (1787-1862).,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3015,,,Ludwig Uhland,Q61058,https://www.wikidata.org/wiki/Q61058,Ludwig Uhland,male,linguist,1787-04-26T00:00:00Z,1862-11-13T00:00:00Z
3018,Unionstraße,"Waldegg, Linz","Nach dem Objekt Wiener Straße 2g etwa in südsüdwestlicher und südwestlicher Richtung zur Stadtgrenze mit Leonding verlaufend. Benannt 1895 nach der an diesem Straßenzug gelegenen ehemaligen Zündholzfabrik ""Union"".",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3018,Q115944083,https://www.wikidata.org/wiki/Q115944083,,,,,,,,
3023,Untere Donaulände,Linz,"Von der Nibelungenbrücke etwa in nordöstlicher Richtung zur Straßerau verlaufend. Benannt 1921. - Die ganze Gegend hieß ursprünglich Im Wörd Wörth Insel. Vor 1868 Unterteilung in Holzländ, Weinländ, Schiffländ. Der Teil vor dem ehemaligen Stadtbrauhaus Untere Donaulände 28 hieß Bräuhausländ. Weiter stromabwärts wurde das Gebiet als Straßerau nach der durch das Hochwasser 1572 entstandenen und 1889 bis 1892 zugeschütteten Straßerinsel auch Soldateninsel wegen der Kasernen genannt. 1868 Umbenennung aller Teilstücke in Donaulände. 1900 Kaiserin-Elisabeth-Kai.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3023,Q106715033,https://www.wikidata.org/wiki/Q106715033,,,,,,,,
3029,Uppsalaweg,Pöstlingberg,Nach dem Objekt Gründbergstraße 60 etwa in nördlicher Richtung verlaufende Sackgasse. Benannt 1956 nach der schwedischen Stadt als Dank für die finanzielle Hilfe zur Errichtung von Siedlungshäusern nach der Hochwasserkatastrophe 1954. - 1955 Obermüllnerweg.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3029,,,,,,,,,,
3030,Urbanskistraße,Pöstlingberg,"Vom Ende der Hagenstraße bogenförmig etwa in nördlicher Richtung verlaufende Sackgasse. Benannt 1965 nach Josef Urbanski (1846-1903), dem geistigen Vater der Pöstlingbergbahn.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3030,,,Josef Urbanski,Q1427268,https://www.wikidata.org/wiki/Q1427268,Josef Urbanski,male,railway engineer,1846-05-26T00:00:00Z,1903-10-23T00:00:00Z
3032,Urfahrer Königsweg,Pöstlingberg,Nach dem Objekt Berggasse 47 etwa in südwestlicher und westlicher Richtung zur Urfahrwänd verlaufend. Benannt 1954 nach einer gängigen Bezeichnung.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3032,,,,,,,,,,
3034,Urfahrmarkt,Urfahr,Von der Verlängerten Kirchengasse und der Heinrich-Gleißner-Promenade begrenzter Platz. Benannt 1993 nach seiner Funktion als Jahrmarktgelände.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3034,Q61454674,https://www.wikidata.org/wiki/Q61454674,,,,,,,,
3035,Urfahrwänd,Urfahr,Fortsetzung der Rudolfstraße entlang der Donau etwa in westnordwestlicher Richtung bis zur Stadtgrenze zu Puchenau. Benannt 1954. - Ab 1932 Urfahrwände.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3035,,,,,,,,,,
3036,Urnenhainweg,Urfahr,"Vorerst als Sackgasse beginnend und zum Haupteingang des Urnenhains, dann gegenüber dem Objekt Pflanzlgasse 10 etwa in westlicher Richtung zur Leonfeldner Straße verlaufend. Benannt 1954 nach dem Urnenhain.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3036,,,,,,,,,,
3037,Valkenborghweg,Katzbach,"Vom Luise-Hummel-Weg etwa in ostnordöstlicher Richtung zur Hofmannstraße verlaufend. Benannt 1955 nach dem niederländischen Maler Lukas van Valkenborgh (1530-1597), von dem eine bekannte Linzer Ansicht aus dem Jahr 1593 stammt.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3037,,,Lukas van Valkenborgh,Q1339790,https://www.wikidata.org/wiki/Q1339790,Lucas van Valckenborch,male,painter,1535-01-01T00:00:00Z,1597-02-02T00:00:00Z
3038,Vergeinerstraße,"Linz, Waldegg",Nach dem Objekt Römerstraße 83 schlangenförmig etwa in südlicher Richtung verlaufende Sackgasse. Benannt 1928 nach dem Geiger und Komponisten Anton (1858-1901) und dem Brucknerschüler und Musiklehrer Hermann Pius Vergeiner (1859-1900).,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3038,,,Anton and Hermann Pius Vergeiner,,,,,,,
3039,Verlängerte Kirchengasse,Urfahr,Fortsetzung der Kirchengasse etwa in nordöstlicher Richtung entlang des Urfahrer Jahrmarktgeländes. Benannt 1902.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3039,,,,,,,,,,
3041,Victor-Adler-Weg,Kleinmünchen,Von der Hallestraße etwa in südwestlicher Richtung zur Auwiesenstraße (Nebenfahrbahn) verlaufend. Benannt 1992 nach dem Mitbegründer der Sozialdemokratischen Partei Österreichs Victor Adler (1852-1918).,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3041,,,Victor Adler,Q366845,https://www.wikidata.org/wiki/Q366845,Victor Adler,male,politician,1852-06-24T00:00:00Z,1918-11-11T00:00:00Z
3042,Vielguthstraße,Lustenau,"Nach dem Objekt Willemerstraße 4 etwa in südöstlicher Richtung zur Füchselstraße verlaufend. Benannt 1914 nach dem Apotheker, Reichsratsabgeordneten und Vizebürgermeister Hermann Vielguth (1825-1903), der große wohltätige Stiftungen errichtete.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3042,,,Hermann Vielguth,Q20860082,https://www.wikidata.org/wiki/Q20860082,Hermann Vielguth,male,pharmacist,1825-03-15T00:00:00Z,1903-03-06T00:00:00Z
3043,Vierthalerstraße,Lustenau,"Gegenüber dem Objekt Poschacherstraße 9 vorerst etwa in südwestlicher, dann in südöstlicher und nordöstlicher Richtung zur Zaunmüllerstraße verlaufend. Benannt 1958 nach dem oberösterreichischen Pädagogen, Bibliothekar und Journalisten Franz Michael Vierthaler (1758-1827).",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3043,,,Franz Michael Vierthaler,Q2696190,https://www.wikidata.org/wiki/Q2696190,Franz Michael Vierthaler,male,librarian,1758-09-25T00:00:00Z,1827-10-03T00:00:00Z
3046,Vittorellistraße,Urfahr,Nach dem Objekt Freistädter Straße 63 etwa in nordwestlicher Richtung zur Harruckerstraße verlaufend. Benannt 1942 nach dem Kommandanten des Infanterie-Regiments Nr. 14 (Hessen) während des 1. Weltkrieges Oberst Richard von Vittorelli (gest. 1939). - Im gleichen Jahr (1942) Windischstraße nach dem Ritterkreuzträger des 2. Weltkrieges Oberst Alois Windisch.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3046,,,Richard von Vittorelli,,,,,,,
3047,voestalpine-Straße,St. Peter,"Von der Stahlstraße vorerst etwa in westlicher Richtung verlaufend, dann in südsüdwestlicher Richtung umbiegend und in die Turmstraße mündend. Benannt 1995. Schreibweise angepasst 2005.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3047,,,,,,,,,,
3048,Vogelfängerplatz,Kleinmünchen,Zwischen Haiderstraße und Lilienthalstraße. Benannt 1943 nach einem Flurnamen.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3048,,,,,,,,,,
3049,Vogelfängerweg,Kleinmünchen,"Vom Vogelfängerplatz vorerst etwa in westlicher, dann in westsüdwestlicher und südwestlicher Richtung zu einem unbenannten Verbindungsweg zwischen Flötzerweg und Weißdornweg verlaufend. Benannt 1943 nach mehrfach dort vorkommenden Flurbezeichnungen.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3049,,,,,,,,,,
3051,Volkenstorferweg,Ebelsberg,"Vor dem Objekt Kremsmünsterer Straße 28 vorerst etwa in westlicher, dann in südwestlicher Richtung verlaufende Sackgasse. Benannt 1958 nach einem ehemals in Ebelsberg begüterten Adelsgeschlecht.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3051,,,,,,,,,,
3052,Volksfeststraße,Linz,"Nach dem Objekt Fadingerstraße 29 etwa in ostnordöstlicher Richtung zur Eisenhandstraße verlaufend. Benannt 1869 nach den Linzer Volksfesten, die von 1861 bis 1895 auf dem heutigen Hessenplatz abgehalten wurden.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3052,,,,,,,,,,
3053,Volksgartenstraße,Linz,Nach dem Objekt Herrenstraße 43 etwa in südsüdöstlicher Richtung zur Bahnhofstraße verlaufend. Benannt 1864 nach dem 1829 errichteten Volksgarten.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3053,,,,,,,,,,
3054,Voltastraße,Katzbach,Nach dem Objekt Johann-Wilhelm-Klein-Straße 69 etwa in westlicher und südwestlicher Richtung zur Commendastraße verlaufend. Benannt 1972 nach dem italienischen Physiker Graf Alessandro Volta (1745-1827).,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3054,,,Alessandro Volta,Q680,https://www.wikidata.org/wiki/Q680,Alessandro Volta,male,physicist,1745-02-18T00:00:00Z,1827-03-05T00:00:00Z
3056,Wacholderweg,Kleinmünchen,Nach dem Objekt Salzburger Straße 273 etwa in südsüdöstlicher Richtung zum Seidelbastweg verlaufend. Benannt 1958 nach der gleichnamigen Strauchart.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3056,,,,,,,,,,
3057,Wachreinergasse,Linz,Nach dem Objekt Stockhofstraße 40 etwa in westsüdwestlicher Richtung zur Kroatengasse verlaufend. Benannt 1914 nach dem erstmals 1242 erwähnten Linzer Bürger Konrad Wachreiner.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3057,,,Konrad Wachreiner,,,,,,,
3058,Wachtelweg,Posch,Gegenüber dem Objekt Möwenweg 16 etwa in ostsüdöstlicher Richtung mit einer Unterbrechung zum Klettfischerweg verlaufend. Benannt 1961 nach der gleichnamigen Vogelart.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3058,,,,,,,,,,
3059,Wagner-Jauregg-Weg,Waldegg,"Nach dem Objekt Breitwiesergutstraße 45 vorerst etwa in südlicher, dann in südsüdöstlicher und südwestlicher Richtung zur Hanuschstraße verlaufend. Benannt 1954 nach dem Psychiater, Begründer der Impfmalaria und Nobelpreisträger Julius Wagner von Jauregg (1857-1940).",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3059,,,Julius Wagner-Jauregg,Q78479,https://www.wikidata.org/wiki/Q78479,Julius Wagner-Jauregg,male,physician,1857-03-07T00:00:00Z,1940-09-27T00:00:00Z
3061,Wahringerstraße,"Kleinmünchen, St. Peter","Nach dem Objekt Wiener Straße 345 vorerst etwa in ostnordöstlicher, dann in nördlicher und in wiederum ostnordöstlicher Richtung ins Werksgelände der voestalpine verlaufend. Benannt 1929 nach einem Flurnamen.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3061,,,,,,,,,,
3062,Walchgasse,Kleinmünchen,Von der Fuchsengutstraße etwa in nordnordwestlicher Richtung zur Horningerstraße verlaufend. Benannt 1946 nach dem gleichnamigen Bauernhof.,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3062,,,,,,,,,,
3063,Waldbothenweg,Ebelsberg,"Von der Wambacher Straße vorerst etwa in östlicher, dann in südlicher, südwestlicher und westnordwestlicher Richtung wiederum zur Wambacherstraße verlaufend. Benannt 1958 nach dem gleichnamigen Bauerngut.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3063,,,,,,,,,,
3064,Waldeggstraße,"Linz, Waldegg","Vom Ende der Stockhofstraße vorerst etwa in südsüdöstlicher, dann in südlicher, südsüdwestlicher und südwestlicher Richtung zur Stadtgrenze zu Leonding verlaufend. Benannt 1869 nach der damaligen Ortsgemeinde und nunmehrigen Katastralgemeinde Waldegg. - Vorher Äußere Stockhofstraße. Der Straßenteil ab der Weingartshofstraße wurde erst 1905 einbezogen.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3064,,,,,,,,,,
3065,Waldingerstraße,Waldegg,"Nach dem Objekt Glimpfingerstraße 78 vorerst etwa in nordwestlicher, dann in südwestlicher und in südöstlicher Richtung wiederum zur Glimpfingerstraße zurückverlaufend. Benannt 1945 nach einer einflußreichen spätmittelalterlichen Linzer Bürgerfamilie. - 1940 Kerschbaumerstraße nach Franz Kerschbaumer, der beim nationalsozialistischen Juliputsch von 1934 ums Leben kam.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3065,,,,,,,,,,
3066,Waldmüllergang,Waldegg,Nach dem Objekt Am Bindermichl 9 in östlicher Richtung verlaufende Sackgasse. Benannt 1941 nach dem Maler Ferdinand Georg Waldmüller (1793-1865).,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3066,,,Ferdinand Georg Waldmüller,Q186816,https://www.wikidata.org/wiki/Q186816,Ferdinand Georg Waldmüller,male,painter,1793-01-15T00:00:00Z,1865-08-23T00:00:00Z
3067,Waldweg,Katzbach,"Nach dem Objekt Erlenweg 3 etwa in östlicher Richtung verlaufende Sackgasse. Benannt 1984. - 1976 Pappelweg nach der gleichnamigen Baumart. Im selben Jahr auf Wunsch der Anrainer in Birkenweg geändert, diese Bezeichnung dann wegen gleicher Bezeichnung in den Anrainergemeinden Engerwitzdorf und Puchenau nochmals auf Waldweg abgeändert.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3067,,,,,,,,,,
3456,Wallenbergstraße,Waldegg,"Nach dem Objekt Spallerhofstraße 9 nach Süden verlaufend und als Sackgasse endend. Benannt 2014 nach dem schwedischen Diplomaten Raoul Wallenberg (1912-1947), der durch seinen Einsatz zur Rettung ungarischer Jüdinnen und Juden beitrug. Von 1945 bis 2014 war dieser Straßenzug Teil der Tungassingerstraße.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3456,,,Raoul Wallenberg,Q152850,https://www.wikidata.org/wiki/Q152850,Raoul Wallenberg,male,architect,1912-08-04T00:00:00Z,1947-07-17T00:00:00Z
3068,Wallnerstraße,Waldegg,"Gegenüber dem Objekt Kudlichstraße 69 vorerst etwa in ostnordöstlicher, dann in östlicher Richtung verlaufend. Benannt 1940 nach der Linzer Dichterin Susi Wallner-Kränzl (1868-1944).",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3068,,,Susi Wallner-Kränzl,Q22485142,https://www.wikidata.org/wiki/Q22485142,Susi Wallner,female,writer,1868-03-03T00:00:00Z,1944-04-22T00:00:00Z
3069,Wallseerstraße,Waldegg,"Nach dem Objekt Landwiedstraße 35 etwa in nordöstlicher Richtung zur Losensteinerstraße verlaufend. Benannt 1945 nach einem alten oberösterreichischen Adelsgeschlecht. - 1940 Domesstraße nach dem Kontoristen Johann Domes (1901-1934), der am nationalsozialistischen Juliputsch von 1934 beteiligt war.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3069,,,,,,,,,,
3070,Waltherstraße,Linz,Nach dem Objekt Klammstraße 3 etwa in südsüdöstlicher Richtung zur Baumbachstraße verlaufend. Benannt 1869 nach dem Minnesänger Walther von der Vogelweide (um 1170-1230).,http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3070,Q106635030,https://www.wikidata.org/wiki/Q106635030,Walther von der Vogelweide,Q44385,https://www.wikidata.org/wiki/Q44385,Walther von der Vogelweide,male,composer,1170-01-01T00:00:00Z,1230-01-01T00:00:00Z
3071,Wambacher Straße,"Ebelsberg, Wambach","Nach dem Objekt Kremsmünsterer Straße 31 vorerst etwa in südöstlicher, dann in südlicher und südsüdwestlicher Richtung zur Stadtgrenze mit Ansfelden verlaufend. Benannt 1954 nach der gleichnamigen Katastralgemeinde.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3071,,,,,,,,,,
3072,Wankmüllerhofstraße,"Lustenau, Waldegg","Vom Bulgariplatz etwa in südlicher bzw. südöstlicher Richtung zur Glimpfingerstraße verlaufend. Benannt 1953 nach dem gleichnamigen, 1945 durch einen Bombenangriff zerstörten Bauernhof. - 1913 Versorgungshausstraße.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3072,,,,,,,,,,
3074,Wasserwerkstraße,Kleinmünchen,"Vom Ende der Willingerstraße etwa in südsüdöstlicher Richtung durch den ""Wasserwald"" zur Brunnenfeldstraße verlaufend. Benannt 1929 nach dem städtischen Pumpwerk Scharlinz.",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3074,,,,,,,,,,
3075,Wattstraße,Kleinmünchen,"Nach dem Objekt Salzburger Straße 381 etwa in südöstlicher Richtung zur Stadtgrenze mit Traun verlaufend. Benannt 1980 nach dem Erfinder der Dampfmaschine, dem Engländer James Watt (1736-1819).",http://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3075,,,James Watt,Q9041,https://www.wikidata.org/wiki/Q9041,James Watt,male,engineer,1736-01-19T00:00:00Z,1819-08-25T00:00:00Z
